plate,letters,numbers,region_code,description,forbidden,advantage,significance,region_name
E477CB797,ECB,477,797,NAG,False,False,0,Moscow
B177XX177,BXX,177,177,NAG,False,False,0,Moscow
P041KY977,PKY,041,977,NAG,False,False,0,Moscow
A015BB15,ABB,015,15,NAG,False,False,0,Republic of North Ossetia
X401XX197,XXX,401,197,NAG,False,False,0,Moscow
A888HP09,AHP,888,09,NAG,False,False,0,Karachay-Cherkess Republic
P555CP27,PCP,555,27,NAG,False,False,0,Khabarovsk Krai
M999XK77,MXK,999,77,NAG,False,False,0,Moscow
T036OP102,TOP,036,102,NAG,False,False,0,Republic of Bashkortostan
B001AX790,BAX,001,790,NAG,False,False,0,Moscow Oblast
K585OO77,KOO,585,77,Partially Constitutional Court plates,0,1,3,Moscow
K006AP95,KAP,006,95,NAG,False,False,0,Chechen Republic
M099HX777,MHX,099,777,NAG,False,False,0,Moscow
P727TT797,PTT,727,797,NAG,False,False,0,Moscow
O555AP152,OAP,555,152,NAG,False,False,0,Nizhny Novgorod Oblast
Y222TM178,YTM,222,178,NAG,False,False,0,Saint Petersburg
H040EH197,HEH,040,197,NAG,False,False,0,Moscow
X518EK977,XEK,518,977,NAG,False,False,0,Moscow
O100KM790,OKM,100,790,NAG,False,False,0,Moscow Oblast
X333XA750,XXA,333,750,NAG,False,False,0,Moscow Oblast
P100XB90,PXB,100,90,NAG,False,False,0,Moscow Oblast
A200XT68,AXT,200,68,NAG,False,False,0,Tambov Oblast
B561PT95,BPT,561,95,NAG,False,False,0,Chechen Republic
H400HX77,HHX,400,77,NAG,False,False,0,Moscow
T737TH797,TTH,737,797,NAG,False,False,0,Moscow
B888BA44,BBA,888,44,NAG,False,False,0,Kostroma Oblast
A799BY799,ABY,799,799,NAG,False,False,0,Moscow
A600BE790,ABE,600,790,NAG,False,False,0,Moscow Oblast
E911CO797,ECO,911,797,NAG,False,False,0,Moscow
H063EO177,HEO,063,177,NAG,False,False,0,Moscow
A117XB797,AXB,117,797,NAG,False,False,0,Moscow
C100TH797,CTH,100,797,NAG,False,False,0,Moscow
H717AE777,HAE,717,777,NAG,False,False,0,Moscow
P987XB190,PXB,987,190,NAG,False,False,0,Moscow Oblast
X500TO790,XTO,500,790,NAG,False,False,0,Moscow Oblast
M999HO199,MHO,999,199,NAG,False,False,0,Moscow
P218AH550,PAH,218,550,NAG,False,False,0,Moscow Oblast
E218BK977,EBK,218,977,NAG,False,False,0,Moscow
A039OA97,AOA,039,97,NAG,False,False,0,Moscow
P010CY799,PCY,010,799,NAG,False,False,0,Moscow
P006OT27,POT,006,27,NAG,False,False,0,Khabarovsk Krai
H777BX198,HBX,777,198,NAG,False,False,0,Saint Petersburg
H880TP797,HTP,880,797,NAG,False,False,0,Moscow
M321YP198,MYP,321,198,NAG,False,False,0,Saint Petersburg
H151YP77,HYP,151,77,NAG,False,False,0,Moscow
P123AC40,PAC,123,40,NAG,False,False,0,Kaluga Oblast
E242BH550,EBH,242,550,NAG,False,False,0,Moscow Oblast
K555MC150,KMC,555,150,NAG,False,False,0,Moscow Oblast
X785AM50,XAM,785,50,NAG,False,False,0,Moscow Oblast
O800PT799,OPT,800,799,NAG,False,False,0,Moscow
M500CE790,MCE,500,790,NAG,False,False,0,Moscow Oblast
X087XX01,XXX,087,01,NAG,False,False,0,Republic of Adygea
E001PE28,EPE,001,28,NAG,False,False,0,Amur Oblast
B373KE790,BKE,373,790,NAG,False,False,0,Moscow Oblast
H878TB126,HTB,878,126,NAG,False,False,0,Stavropol Krai
B385MB797,BMB,385,797,NAG,False,False,0,Moscow
T876TH86,TTH,876,86,NAG,False,False,0,Khanty-Mansi Autonomous Okrug
A656YC750,AYC,656,750,NAG,False,False,0,Moscow Oblast
O494OA790,OOA,494,790,NAG,False,False,0,Moscow Oblast
X949EX797,XEX,949,797,NAG,False,False,0,Moscow
A014AH550,AAH,014,550,NAG,False,False,0,Moscow Oblast
E013BH15,EBH,013,15,NAG,False,False,0,Republic of North Ossetia
E244CY797,ECY,244,797,NAG,False,False,0,Moscow
A777TM116,ATM,777,116,NAG,False,False,0,Republic of Tatarstan
P005TT74,PTT,005,74,NAG,False,False,0,Chelyabinsk Oblast
A926PP797,APP,926,797,NAG,False,False,0,Moscow
Y454OK50,YOK,454,50,NAG,False,False,0,Moscow Oblast
M990XH777,MXH,990,777,NAG,False,False,0,Moscow
X111PH72,XPH,111,72,NAG,False,False,0,Tyumen Oblast
T606TM797,TTM,606,797,NAG,False,False,0,Moscow
K366BB550,KBB,366,550,NAG,False,False,0,Moscow Oblast
M454TX797,MTX,454,797,NAG,False,False,0,Moscow
C027AA550,CAA,027,550,NAG,False,False,0,Moscow Oblast
B903YC69,BYC,903,69,NAG,False,False,0,Tver Oblast
E500YB33,EYB,500,33,NAG,False,False,0,Vladimir Oblast
X005BE190,XBE,005,190,NAG,False,False,0,Moscow Oblast
O001MC77,OMC,001,77,NAG,False,False,0,Moscow
K666EO142,KEO,666,142,NAG,False,False,0,Kemerovo Oblast
C420OT797,COT,420,797,NAG,False,False,0,Moscow
C490PY193,CPY,490,193,NAG,False,False,0,Krasnodar Krai
O999EP177,OEP,999,177,NAG,False,False,0,Moscow
H002AB150,HAB,002,150,NAG,False,False,0,Moscow Oblast
T111HA178,THA,111,178,NAG,False,False,0,Saint Petersburg
K540TM797,KTM,540,797,NAG,False,False,0,Moscow
C888YX197,CYX,888,197,NAG,False,False,0,Moscow
T700AP797,TAP,700,797,NAG,False,False,0,Moscow
B010KO797,BKO,010,797,NAG,False,False,0,Moscow
A977AK977,AAK,977,977,NAG,False,False,0,Moscow
E600AX716,EAX,600,716,NAG,False,False,0,Republic of Tatarstan
B813KX977,BKX,813,977,NAG,False,False,0,Moscow
Y320TA797,YTA,320,797,NAG,False,False,0,Moscow
Y555TM72,YTM,555,72,NAG,False,False,0,Tyumen Oblast
X190AM02,XAM,190,02,NAG,False,False,0,Republic of Bashkortostan
O161CT716,OCT,161,716,NAG,False,False,0,Republic of Tatarstan
K900KE122,KKE,900,122,NAG,False,False,0,Altai Krai
E790AA790,EAA,790,790,NAG,False,False,0,Moscow Oblast
P010MH177,PMH,010,177,NAG,False,False,0,Moscow
A600TO72,ATO,600,72,Partially plates of the Oblast Administration,0,1,5,Tyumen Oblast
E002EH93,EEH,002,93,NAG,False,False,0,Krasnodar Krai
K003KA68,KKA,003,68,NAG,False,False,0,Tambov Oblast
M100AB550,MAB,100,550,NAG,False,False,0,Moscow Oblast
H666EH190,HEH,666,190,NAG,False,False,0,Moscow Oblast
T699BO193,TBO,699,193,NAG,False,False,0,Krasnodar Krai
A795EE797,AEE,795,797,NAG,False,False,0,Moscow
K065TK797,KTK,065,797,NAG,False,False,0,Moscow
K555PC97,KPC,555,97,NAG,False,False,0,Moscow
P553PP40,PPP,553,40,Partially plates of the Oblast Prosecutor's Office,0,1,3,Kaluga Oblast
B813BB177,BBB,813,177,NAG,False,False,0,Moscow
Y300HH77,YHH,300,77,NAG,False,False,0,Moscow
A848MP178,AMP,848,178,NAG,False,False,0,Saint Petersburg
C811AE550,CAE,811,550,NAG,False,False,0,Moscow Oblast
C598OH797,COH,598,797,NAG,False,False,0,Moscow
C016OO777,COO,016,777,NAG,False,False,0,Moscow
T181CY790,TCY,181,790,NAG,False,False,0,Moscow Oblast
X999BP799,XBP,999,799,NAG,False,False,0,Moscow
Y979AM90,YAM,979,90,NAG,False,False,0,Moscow Oblast
K383CA36,KCA,383,36,NAG,False,False,0,Voronezh Oblast
Y863YY90,YYY,863,90,NAG,False,False,0,Moscow Oblast
T202BT138,TBT,202,138,NAG,False,False,0,Irkutsk Oblast
O300HH150,OHH,300,150,NAG,False,False,0,Moscow Oblast
C030YT198,CYT,030,198,NAG,False,False,0,Saint Petersburg
B716EA716,BEA,716,716,NAG,False,False,0,Republic of Tatarstan
O040TO777,OTO,040,777,NAG,False,False,0,Moscow
B300AK977,BAK,300,977,NAG,False,False,0,Moscow
C005AY97,CAY,005,97,NAG,False,False,0,Moscow
K013BH797,KBH,013,797,NAG,False,False,0,Moscow
O707HX777,OHX,707,777,NAG,False,False,0,Moscow
Y666AP750,YAP,666,750,NAG,False,False,0,Moscow Oblast
A232EK977,AEK,232,977,NAG,False,False,0,Moscow
B888MM174,BMM,888,174,NAG,False,False,0,Chelyabinsk Oblast
B800AA550,BAA,800,550,NAG,False,False,0,Moscow Oblast
P005BO50,PBO,005,50,NAG,False,False,0,Moscow Oblast
T555MC97,TMC,555,97,NAG,False,False,0,Moscow
E041PY797,EPY,041,797,NAG,False,False,0,Moscow
M888KO790,MKO,888,790,NAG,False,False,0,Moscow Oblast
A570XT125,AXT,570,125,NAG,False,False,0,Primorsky Krai
K999BC05,KBC,999,05,NAG,False,False,0,Republic of Dagestan
A909XX92,AXX,909,92,NAG,False,False,0,Sevastopol
K666EX197,KEX,666,197,NAG,False,False,0,Moscow
E911PH797,EPH,911,797,NAG,False,False,0,Moscow
B316OP77,BOP,316,77,NAG,False,False,0,Moscow
E909BX46,EBX,909,46,NAG,False,False,0,Kursk Oblast
B323TH797,BTH,323,797,NAG,False,False,0,Moscow
A009KH777,AKH,009,777,NAG,False,False,0,Moscow
A777KA26,AKA,777,26,NAG,False,False,0,Stavropol Krai
P818ME150,PME,818,150,NAG,False,False,0,Moscow Oblast
B002MO177,BMO,002,177,NAG,False,False,0,Moscow
M232TT797,MTT,232,797,NAG,False,False,0,Moscow
C286CC77,CCC,286,77,"Partially Central Special Communication, Courier Service, Ministry of Communications",0,1,3,Moscow
E040EB123,EEB,040,123,NAG,False,False,0,Krasnodar Krai
T555BK774,TBK,555,774,NAG,False,False,0,Chelyabinsk Oblast
H577AX550,HAX,577,550,NAG,False,False,0,Moscow Oblast
T222TT46,TTT,222,46,NAG,False,False,0,Kursk Oblast
B100CE777,BCE,100,777,NAG,False,False,0,Moscow
B474KK799,BKK,474,799,NAG,False,False,0,Moscow
A199PB190,APB,199,190,NAG,False,False,0,Moscow Oblast
M647AX977,MAX,647,977,NAG,False,False,0,Moscow
C200CM72,CCM,200,72,NAG,False,False,0,Tyumen Oblast
P794AO550,PAO,794,550,NAG,False,False,0,Moscow Oblast
O511TM797,OTM,511,797,NAG,False,False,0,Moscow
M493MM90,MMM,493,90,"Partially plates of law enforcement in the region (prosecutor's office, EMERCOM, traffic police, etc.)",0,1,5,Moscow Oblast
B767XM777,BXM,767,777,NAG,False,False,0,Moscow
A154AX550,AAX,154,550,NAG,False,False,0,Moscow Oblast
A677BA777,ABA,677,777,NAG,False,False,0,Moscow
A290YE27,AYE,290,27,NAG,False,False,0,Khabarovsk Krai
X505AX797,XAX,505,797,NAG,False,False,0,Moscow
X343AP163,XAP,343,163,NAG,False,False,0,Samara Oblast
A045MP23,AMP,045,23,NAG,False,False,0,Krasnodar Krai
E002PB142,EPB,002,142,NAG,False,False,0,Kemerovo Oblast
H400HP05,HHP,400,05,NAG,False,False,0,Republic of Dagestan
X808OB152,XOB,808,152,NAG,False,False,0,Nizhny Novgorod Oblast
X007KE177,XKE,007,177,NAG,False,False,0,Moscow
E101PP797,EPP,101,797,NAG,False,False,0,Moscow
B086TC797,BTC,086,797,NAG,False,False,0,Moscow
P009OK38,POK,009,38,NAG,False,False,0,Irkutsk Oblast
M003KC164,MKC,003,164,NAG,False,False,0,Saratov Oblast
Y646OO797,YOO,646,797,NAG,False,False,0,Moscow
B808MO750,BMO,808,750,NAG,False,False,0,Moscow Oblast
E555TO197,ETO,555,197,NAG,False,False,0,Moscow
Y101HO18,YHO,101,18,NAG,False,False,0,Udmurt Republic
T013BX177,TBX,013,177,NAG,False,False,0,Moscow
P171OY77,POY,171,77,NAG,False,False,0,Moscow
A675YE777,AYE,675,777,NAG,False,False,0,Moscow
P099PT05,PPT,099,05,NAG,False,False,0,Republic of Dagestan
O001CP199,OCP,001,199,NAG,False,False,0,Moscow
C123PA77,CPA,123,77,NAG,False,False,0,Moscow
M881MM99,MMM,881,99,NAG,False,False,0,Moscow
P009PY116,PPY,009,116,NAG,False,False,0,Republic of Tatarstan
E600AP126,EAP,600,126,NAG,False,False,0,Stavropol Krai
C097PT797,CPT,097,797,NAG,False,False,0,Moscow
O606AC50,OAC,606,50,NAG,False,False,0,Moscow Oblast
M872OM62,MOM,872,62,NAG,False,False,0,Ryazan Oblast
Y111YO790,YYO,111,790,NAG,False,False,0,Moscow Oblast
M004EP154,MEP,004,154,NAG,False,False,0,Novosibirsk Oblast
E552TA797,ETA,552,797,NAG,False,False,0,Moscow
T444BK190,TBK,444,190,NAG,False,False,0,Moscow Oblast
X911KT777,XKT,911,777,NAG,False,False,0,Moscow
T555HH777,THH,555,777,NAG,False,False,0,Moscow
P161OE161,POE,161,161,NAG,False,False,0,Rostov Oblast
Y003TC34,YTC,003,34,NAG,False,False,0,Volgograd Oblast
H080KH99,HKH,080,99,NAG,False,False,0,Moscow
O303AB99,OAB,303,99,NAG,False,False,0,Moscow
C100PX799,CPX,100,799,NAG,False,False,0,Moscow
B680OB45,BOB,680,45,NAG,False,False,0,Kurgan Oblast
E740MP164,EMP,740,164,NAG,False,False,0,Saratov Oblast
P727PY142,PPY,727,142,NAG,False,False,0,Kemerovo Oblast
Y212HE797,YHE,212,797,NAG,False,False,0,Moscow
O633AY777,OAY,633,777,NAG,False,False,0,Moscow
H007CB750,HCB,007,750,NAG,False,False,0,Moscow Oblast
Y444KK77,YKK,444,77,NAG,False,False,0,Moscow
E861BA977,EBA,861,977,NAG,False,False,0,Moscow
A406PC797,APC,406,797,NAG,False,False,0,Moscow
T272TK797,TTK,272,797,NAG,False,False,0,Moscow
X003PB177,XPB,003,177,NAG,False,False,0,Moscow
Y100HM190,YHM,100,190,NAG,False,False,0,Moscow Oblast
A773BM550,ABM,773,550,NAG,False,False,0,Moscow Oblast
K111AM124,KAM,111,124,NAG,False,False,0,Krasnoyarsk Krai
C233CA797,CCA,233,797,NAG,False,False,0,Moscow
M897TB797,MTB,897,797,NAG,False,False,0,Moscow
K500CT147,KCT,500,147,NAG,False,False,0,Leningrad Oblast
M053TB797,MTB,053,797,NAG,False,False,0,Moscow
K070XT77,KXT,070,77,NAG,False,False,0,Moscow
P610PE797,PPE,610,797,NAG,False,False,0,Moscow
A423MP77,AMP,423,77,Partially Government of Russia,0,1,8,Moscow
M535BP164,MBP,535,164,NAG,False,False,0,Saratov Oblast
A444PM64,APM,444,64,NAG,False,False,0,Saratov Oblast
T500AB550,TAB,500,550,NAG,False,False,0,Moscow Oblast
H002BE198,HBE,002,198,NAG,False,False,0,Saint Petersburg
E386TH797,ETH,386,797,NAG,False,False,0,Moscow
A838BA550,ABA,838,550,NAG,False,False,0,Moscow Oblast
Y212AM250,YAM,212,250,NAG,False,False,0,Moscow Oblast
K681MP77,KMP,681,77,Partially Government of Russia plates,0,1,3,Moscow
X949MM26,XMM,949,26,NAG,False,False,0,Stavropol Krai
B888XO76,BXO,888,76,NAG,False,False,0,Yaroslavl Oblast
O555KB190,OKB,555,190,NAG,False,False,0,Moscow Oblast
P600OE199,POE,600,199,NAG,False,False,0,Moscow
B100PB95,BPB,100,95,NAG,False,False,0,Chechen Republic
H178OH198,HOH,178,198,NAG,False,False,0,Saint Petersburg
B911MM99,BMM,911,99,NAG,False,False,0,Moscow
K707EC797,KEC,707,797,NAG,False,False,0,Moscow
O202OA777,OOA,202,777,NAG,False,False,0,Moscow
P888PC790,PPC,888,790,NAG,False,False,0,Moscow Oblast
O331OO177,OOO,331,177,NAG,False,False,0,Moscow
X888YX77,XYX,888,77,NAG,False,False,0,Moscow
H702ET102,HET,702,102,NAG,False,False,0,Republic of Bashkortostan
A200OO95,AOO,200,95,NAG,False,False,0,Chechen Republic
K880YO197,KYO,880,197,NAG,False,False,0,Moscow
O006OK178,OOK,006,178,NAG,False,False,0,Saint Petersburg
K177EE95,KEE,177,95,NAG,False,False,0,Chechen Republic
K050TM790,KTM,050,790,NAG,False,False,0,Moscow Oblast
A889MA51,AMA,889,51,NAG,False,False,0,Murmansk Oblast
A070HA97,AHA,070,97,NAG,False,False,0,Moscow
O960OO197,OOO,960,197,NAG,False,False,0,Moscow
B900XK198,BXK,900,198,NAG,False,False,0,Saint Petersburg
H222XK77,HXK,222,77,NAG,False,False,0,Moscow
P063OM05,POM,063,05,NAG,False,False,0,Republic of Dagestan
O096OK790,OOK,096,790,NAG,False,False,0,Moscow Oblast
P551PE797,PPE,551,797,NAG,False,False,0,Moscow
C001XE154,CXE,001,154,NAG,False,False,0,Novosibirsk Oblast
T064TA797,TTA,064,797,NAG,False,False,0,Moscow
M477YY790,MYY,477,790,NAG,False,False,0,Moscow Oblast
X921XX190,XXX,921,190,NAG,False,False,0,Moscow Oblast
M790TH790,MTH,790,790,NAG,False,False,0,Moscow Oblast
P005OP197,POP,005,197,NAG,False,False,0,Moscow
K007KT777,KKT,007,777,NAG,False,False,0,Moscow
K200PA197,KPA,200,197,NAG,False,False,0,Moscow
K888TA190,KTA,888,190,NAG,False,False,0,Moscow Oblast
O087TH797,OTH,087,797,NAG,False,False,0,Moscow
H040AP05,HAP,040,05,NAG,False,False,0,Republic of Dagestan
H303OM126,HOM,303,126,NAG,False,False,0,Stavropol Krai
O053XC790,OXC,053,790,NAG,False,False,0,Moscow Oblast
B888YK750,BYK,888,750,NAG,False,False,0,Moscow Oblast
C818CC21,CCC,818,21,NAG,False,False,0,Chuvash Republic
M555AP47,MAP,555,47,NAG,False,False,0,Leningrad Oblast
P383TE797,PTE,383,797,NAG,False,False,0,Moscow
A204AA90,AAA,204,90,NAG,False,False,0,Moscow Oblast
M309KA977,MKA,309,977,NAG,False,False,0,Moscow
C100YX05,CYX,100,05,NAG,False,False,0,Republic of Dagestan
O005AK50,OAK,005,50,NAG,False,False,0,Moscow Oblast
X911KM90,XKM,911,90,NAG,False,False,0,Moscow Oblast
T400KY97,TKY,400,97,NAG,False,False,0,Moscow
T977EX777,TEX,977,777,NAG,False,False,0,Moscow
T500HM777,THM,500,777,NAG,False,False,0,Moscow
T300KA190,TKA,300,190,NAG,False,False,0,Moscow Oblast
P555EP750,PEP,555,750,NAG,False,False,0,Moscow Oblast
K454TM797,KTM,454,797,NAG,False,False,0,Moscow
P146CP46,PCP,146,46,NAG,False,False,0,Kursk Oblast
X500EP777,XEP,500,777,NAG,False,False,0,Moscow
E888EE93,EEE,888,93,NAG,False,False,0,Krasnodar Krai
M575YX799,MYX,575,799,NAG,False,False,0,Moscow
A515MP76,AMP,515,76,NAG,False,False,0,Yaroslavl Oblast
X888TO199,XTO,888,199,NAG,False,False,0,Moscow
C398OX797,COX,398,797,NAG,False,False,0,Moscow
O500KO790,OKO,500,790,NAG,False,False,0,Moscow Oblast
A040HH164,AHH,040,164,NAG,False,False,0,Saratov Oblast
C020KK790,CKK,020,790,NAG,False,False,0,Moscow Oblast
M898OM124,MOM,898,124,NAG,False,False,0,Krasnoyarsk Krai
A868AH550,AAH,868,550,NAG,False,False,0,Moscow Oblast
P444PH197,PPH,444,197,NAG,False,False,0,Moscow
C008BM750,CBM,008,750,NAG,False,False,0,Moscow Oblast
P034TT799,PTT,034,799,NAG,False,False,0,Moscow
X037XE799,XXE,037,799,NAG,False,False,0,Moscow
E348BA977,EBA,348,977,NAG,False,False,0,Moscow
P656BT797,PBT,656,797,NAG,False,False,0,Moscow
O679PO77,OPO,679,77,NAG,False,False,0,Moscow
B247BB197,BBB,247,197,NAG,False,False,0,Moscow
T777XO18,TXO,777,18,NAG,False,False,0,Udmurt Republic
K474TP790,KTP,474,790,NAG,False,False,0,Moscow Oblast
A444BT177,ABT,444,177,NAG,False,False,0,Moscow
X776OB797,XOB,776,797,NAG,False,False,0,Moscow
A906KX977,AKX,906,977,NAG,False,False,0,Moscow
M215KA977,MKA,215,977,NAG,False,False,0,Moscow
O009XA190,OXA,009,190,NAG,False,False,0,Moscow Oblast
A008CO197,ACO,008,197,NAG,False,False,0,Moscow
C888CY177,CCY,888,177,NAG,False,False,0,Moscow
K111TT790,KTT,111,790,NAG,False,False,0,Moscow Oblast
P999PA750,PPA,999,750,NAG,False,False,0,Moscow Oblast
A199TX797,ATX,199,797,NAG,False,False,0,Moscow
P062EO977,PEO,062,977,NAG,False,False,0,Moscow
C095MB797,CMB,095,797,NAG,False,False,0,Moscow
C808HB193,CHB,808,193,NAG,False,False,0,Krasnodar Krai
K987BO977,KBO,987,977,NAG,False,False,0,Moscow
X254XP777,XXP,254,777,NAG,False,False,0,Moscow
O777OX55,OOX,777,55,NAG,False,False,0,Omsk Oblast
P934KO977,PKO,934,977,NAG,False,False,0,Moscow
B095CO777,BCO,095,777,NAG,False,False,0,Moscow
C888AC777,CAC,888,777,NAG,False,False,0,Moscow
K888TP05,KTP,888,05,NAG,False,False,0,Republic of Dagestan
Y002BT777,YBT,002,777,NAG,False,False,0,Moscow
A040YA797,AYA,040,797,NAG,False,False,0,Moscow
Y555TB150,YTB,555,150,NAG,False,False,0,Moscow Oblast
C970YE790,CYE,970,790,NAG,False,False,0,Moscow Oblast
T666EB774,TEB,666,774,NAG,False,False,0,Chelyabinsk Oblast
C500YC05,CYC,500,05,NAG,False,False,0,Republic of Dagestan
H555MP193,HMP,555,193,NAG,False,False,0,Krasnodar Krai
E069BX977,EBX,069,977,NAG,False,False,0,Moscow
A075YP797,AYP,075,797,NAG,False,False,0,Moscow
M111TB197,MTB,111,197,NAG,False,False,0,Moscow
A707XX05,AXX,707,05,NAG,False,False,0,Republic of Dagestan
H987AX190,HAX,987,190,NAG,False,False,0,Moscow Oblast
A006EY82,AEY,006,82,NAG,False,False,0,Republic of Crimea
E777OA777,EOA,777,777,NAG,False,False,0,Moscow
M779AX977,MAX,779,977,NAG,False,False,0,Moscow
A010TP156,ATP,010,156,NAG,False,False,0,Orenburg Oblast
O282EE799,OEE,282,799,NAG,False,False,0,Moscow
C770CE777,CCE,770,777,NAG,False,False,0,Moscow
H494BO797,HBO,494,797,NAG,False,False,0,Moscow
C135HK136,CHK,135,136,NAG,False,False,0,Voronezh Oblast
C999ET193,CET,999,193,NAG,False,False,0,Krasnodar Krai
Y003YK77,YYK,003,77,NAG,False,False,0,Moscow
A151AP190,AAP,151,190,NAG,False,False,0,Moscow Oblast
P313OP797,POP,313,797,NAG,False,False,0,Moscow
X221HP797,XHP,221,797,NAG,False,False,0,Moscow
H076AB250,HAB,076,250,NAG,False,False,0,Moscow Oblast
X622PY797,XPY,622,797,NAG,False,False,0,Moscow
K080EM790,KEM,080,790,NAG,False,False,0,Moscow Oblast
T400OT199,TOT,400,199,NAG,False,False,0,Moscow
E525TO126,ETO,525,126,NAG,False,False,0,Stavropol Krai
O400OO77,OOO,400,77,Initially intended for Federal Security Service,0,0,1,Moscow
T898PA797,TPA,898,797,NAG,False,False,0,Moscow
O666EH777,OEH,666,777,NAG,False,False,0,Moscow
P999BB190,PBB,999,190,NAG,False,False,0,Moscow Oblast
M767KM790,MKM,767,790,NAG,False,False,0,Moscow Oblast
M666PC199,MPC,666,199,NAG,False,False,0,Moscow
X111YH190,XYH,111,190,NAG,False,False,0,Moscow Oblast
H882HH150,HHH,882,150,NAG,False,False,0,Moscow Oblast
M003KA60,MKA,003,60,NAG,False,False,0,Pskov Oblast
Y111TC161,YTC,111,161,NAG,False,False,0,Rostov Oblast
E299PP156,EPP,299,156,NAG,False,False,0,Orenburg Oblast
O099OC797,OOC,099,797,NAG,False,False,0,Moscow
Y553OO777,YOO,553,777,NAG,False,False,0,Moscow
K454YT197,KYT,454,197,NAG,False,False,0,Moscow
A279OO799,AOO,279,799,NAG,False,False,0,Moscow
E600TC777,ETC,600,777,NAG,False,False,0,Moscow
H757MT797,HMT,757,797,NAG,False,False,0,Moscow
M840PC797,MPC,840,797,NAG,False,False,0,Moscow
A426AA99,AAA,426,99,NAG,False,False,0,Moscow
Y633CO797,YCO,633,797,NAG,False,False,0,Moscow
A371MP90,AMP,371,90,NAG,False,False,0,Moscow Oblast
M700KT797,MKT,700,797,NAG,False,False,0,Moscow
Y639OC797,YOC,639,797,NAG,False,False,0,Moscow
B909EX777,BEX,909,777,NAG,False,False,0,Moscow
K100MP142,KMP,100,142,NAG,False,False,0,Kemerovo Oblast
O161KP46,OKP,161,46,NAG,False,False,0,Kursk Oblast
M777KA90,MKA,777,90,NAG,False,False,0,Moscow Oblast
E911BE777,EBE,911,777,NAG,False,False,0,Moscow
A900HX190,AHX,900,190,NAG,False,False,0,Moscow Oblast
E100OY790,EOY,100,790,NAG,False,False,0,Moscow Oblast
P404OK797,POK,404,797,NAG,False,False,0,Moscow
C414KP797,CKP,414,797,NAG,False,False,0,Moscow
B858MH797,BMH,858,797,NAG,False,False,0,Moscow
M009KB93,MKB,009,93,NAG,False,False,0,Krasnodar Krai
B868BE190,BBE,868,190,NAG,False,False,0,Moscow Oblast
X044MB797,XMB,044,797,NAG,False,False,0,Moscow
O777AE177,OAE,777,177,NAG,False,False,0,Moscow
M140KA977,MKA,140,977,NAG,False,False,0,Moscow
X464TH797,XTH,464,797,NAG,False,False,0,Moscow
O660KA790,OKA,660,790,NAG,False,False,0,Moscow Oblast
C001MC750,CMC,001,750,NAG,False,False,0,Moscow Oblast
B469OP163,BOP,469,163,NAG,False,False,0,Samara Oblast
A222CP93,ACP,222,93,NAG,False,False,0,Krasnodar Krai
E555OM177,EOM,555,177,NAG,False,False,0,Moscow
M771OO777,MOO,771,777,NAG,False,False,0,Moscow
E800AC774,EAC,800,774,NAG,False,False,0,Chelyabinsk Oblast
P021KH977,PKH,021,977,NAG,False,False,0,Moscow
H111PE199,HPE,111,199,NAG,False,False,0,Moscow
A929HP797,AHP,929,797,NAG,False,False,0,Moscow
C608OB797,COB,608,797,NAG,False,False,0,Moscow
B666CP99,BCP,666,99,NAG,False,False,0,Moscow
B800MO177,BMO,800,177,NAG,False,False,0,Moscow
O888YH777,OYH,888,777,NAG,False,False,0,Moscow
M911BA797,MBA,911,797,NAG,False,False,0,Moscow
E343CM797,ECM,343,797,NAG,False,False,0,Moscow
O076OX797,OOX,076,797,NAG,False,False,0,Moscow
O052KA977,OKA,052,977,NAG,False,False,0,Moscow
X007TT790,XTT,007,790,NAG,False,False,0,Moscow Oblast
C845CC177,CCC,845,177,NAG,False,False,0,Moscow
E860EE190,EEE,860,190,NAG,False,False,0,Moscow Oblast
M707TO797,MTO,707,797,NAG,False,False,0,Moscow
O999YA36,OYA,999,36,NAG,False,False,0,Voronezh Oblast
E806EE197,EEE,806,197,NAG,False,False,0,Moscow
P999TA177,PTA,999,177,NAG,False,False,0,Moscow
K003TO93,KTO,003,93,NAG,False,False,0,Krasnodar Krai
E400TH126,ETH,400,126,NAG,False,False,0,Stavropol Krai
B888TC54,BTC,888,54,NAG,False,False,0,Novosibirsk Oblast
E063KX164,EKX,063,164,NAG,False,False,0,Saratov Oblast
K077EH95,KEH,077,95,NAG,False,False,0,Chechen Republic
B499KH186,BKH,499,186,NAG,False,False,0,Khanty-Mansi Autonomous Okrug
M121CE21,MCE,121,21,NAG,False,False,0,Chuvash Republic
A220BP550,ABP,220,550,NAG,False,False,0,Moscow Oblast
C797KH777,CKH,797,777,NAG,False,False,0,Moscow
A128AA777,AAA,128,777,NAG,False,False,0,Moscow
